created_at,created_at,station.uuid,rssi,us_units
2014-10-17 13:32:14,2014-10-17 13:32:14,1337,55,1
2014-10-17 13:32:44,2014-10-17 13:32:44,42,52,1
2014-10-17 13:32:45,2014-10-17 13:32:45,42,106,1
2014-10-17 13:37:14,2014-10-17 13:37:14,1337,67,1
2014-10-17 13:37:44,2014-10-17 13:37:44,42,52,1
2014-10-17 13:37:45,2014-10-17 13:37:45,42,91,1
2014-10-17 13:38:04,2014-10-17 13:38:04,202481588171316,0,1
2014-10-17 13:42:14,2014-10-17 13:42:14,1337,59,1
2014-10-17 13:42:44,2014-10-17 13:42:44,42,110,1
2014-10-17 13:44:04,2014-10-17 13:44:04,202481588171316,0,1
2014-10-17 13:47:14,2014-10-17 13:47:14,1337,57,1
2014-10-17 13:47:44,2014-10-17 13:47:44,42,96,1
2014-10-17 13:50:03,2014-10-17 13:50:03,202481588171316,0,1
2014-10-17 13:52:14,2014-10-17 13:52:14,1337,88,1
2014-10-17 13:52:44,2014-10-17 13:52:44,42,106,1
2014-10-17 13:56:03,2014-10-17 13:56:03,202481588171316,0,1
2014-10-17 13:57:14,2014-10-17 13:57:14,1337,87,1
2014-10-17 13:57:44,2014-10-17 13:57:44,42,106,1
2014-10-17 14:02:03,2014-10-17 14:02:03,202481588171316,0,1
2014-10-17 14:02:14,2014-10-17 14:02:14,1337,88,1
2014-10-17 14:02:44,2014-10-17 14:02:44,42,100,1
2014-10-17 14:07:14,2014-10-17 14:07:14,1337,87,1
2014-10-17 14:07:45,2014-10-17 14:07:45,42,107,1
2014-10-17 14:08:03,2014-10-17 14:08:03,202481588171316,0,1
2014-10-17 14:12:14,2014-10-17 14:12:14,1337,67,1
2014-10-17 14:12:45,2014-10-17 14:12:45,42,110,1
2014-10-17 14:14:00,2014-10-17 14:14:00,202481588171316,0,1
2014-10-17 14:17:15,2014-10-17 14:17:15,1337,80,1
2014-10-17 14:17:45,2014-10-17 14:17:45,42,94,1
2014-10-17 14:19:03,2014-10-17 14:19:03,202481588171316,0,1
2014-10-17 14:22:15,2014-10-17 14:22:15,1337,88,1
2014-10-17 14:22:45,2014-10-17 14:22:45,42,88,1
2014-10-17 14:25:04,2014-10-17 14:25:04,202481588171316,0,1
2014-10-17 14:27:15,2014-10-17 14:27:15,1337,86,1
2014-10-17 14:27:45,2014-10-17 14:27:45,42,100,1
2014-10-17 14:31:03,2014-10-17 14:31:03,202481588171316,0,1
2014-10-17 14:32:15,2014-10-17 14:32:15,1337,68,1
2014-10-17 14:32:45,2014-10-17 14:32:45,42,99,1
2014-10-17 14:37:02,2014-10-17 14:37:02,202481588171316,0,1
2014-10-17 14:37:15,2014-10-17 14:37:15,1337,69,1
2014-10-17 14:37:45,2014-10-17 14:37:45,42,93,1
2014-10-17 14:42:15,2014-10-17 14:42:15,1337,59,1
2014-10-17 14:42:45,2014-10-17 14:42:45,42,111,1
2014-10-17 14:43:04,2014-10-17 14:43:04,202481588171316,0,1
2014-10-17 14:47:15,2014-10-17 14:47:15,1337,72,1
2014-10-17 14:47:45,2014-10-17 14:47:45,42,86,1
2014-10-17 14:49:03,2014-10-17 14:49:03,202481588171316,0,1
2014-10-17 14:52:15,2014-10-17 14:52:15,1337,61,1
2014-10-17 14:52:45,2014-10-17 14:52:45,42,108,1
2014-10-17 14:55:04,2014-10-17 14:55:04,202481588171316,0,1
2014-10-17 14:57:15,2014-10-17 14:57:15,1337,71,1
2014-10-17 14:57:45,2014-10-17 14:57:45,42,105,1
2014-10-17 15:01:04,2014-10-17 15:01:04,202481588171316,0,1
2014-10-17 15:02:15,2014-10-17 15:02:15,1337,75,1
2014-10-17 15:02:45,2014-10-17 15:02:45,42,105,1
2014-10-17 15:07:00,2014-10-17 15:07:00,202481588171316,0,1
2014-10-17 15:07:15,2014-10-17 15:07:15,1337,73,1
2014-10-17 15:07:46,2014-10-17 15:07:46,42,52,1
2014-10-17 15:07:47,2014-10-17 15:07:47,42,101,1
2014-10-17 15:12:03,2014-10-17 15:12:03,202481588171316,0,1
2014-10-17 15:12:15,2014-10-17 15:12:15,1337,56,1
2014-10-17 15:12:45,2014-10-17 15:12:45,42,104,1
2014-10-17 15:17:15,2014-10-17 15:17:15,1337,69,1
2014-10-17 15:17:46,2014-10-17 15:17:46,42,94,1
2014-10-17 15:18:04,2014-10-17 15:18:04,202481588171316,0,1
2014-10-17 15:22:15,2014-10-17 15:22:15,1337,78,1
2014-10-17 15:22:46,2014-10-17 15:22:46,42,109,1
2014-10-17 15:24:03,2014-10-17 15:24:03,202481588171316,0,1
2014-10-17 15:27:15,2014-10-17 15:27:15,1337,61,1
2014-10-17 15:27:46,2014-10-17 15:27:46,42,91,1
2014-10-17 15:30:03,2014-10-17 15:30:03,202481588171316,0,1
2014-10-17 15:32:16,2014-10-17 15:32:16,1337,77,1
2014-10-17 15:32:46,2014-10-17 15:32:46,42,97,1
2014-10-17 15:36:03,2014-10-17 15:36:03,202481588171316,0,1
2014-10-17 15:37:16,2014-10-17 15:37:16,1337,65,1
2014-10-17 15:37:46,2014-10-17 15:37:46,42,104,1
2014-10-17 15:42:03,2014-10-17 15:42:03,202481588171316,0,1
2014-10-17 15:42:16,2014-10-17 15:42:16,1337,54,1
2014-10-17 15:42:46,2014-10-17 15:42:46,42,103,1
2014-10-17 15:47:16,2014-10-17 15:47:16,1337,77,1
2014-10-17 15:47:46,2014-10-17 15:47:46,42,97,1
2014-10-17 15:48:03,2014-10-17 15:48:03,202481588171316,0,1
2014-10-17 15:52:16,2014-10-17 15:52:16,1337,84,1
2014-10-17 15:52:46,2014-10-17 15:52:46,42,81,1
2014-10-17 15:54:02,2014-10-17 15:54:02,202481588171316,0,1
2014-10-17 15:57:16,2014-10-17 15:57:16,1337,77,1
2014-10-17 15:57:47,2014-10-17 15:57:47,42,88,1
2014-10-17 16:00:00,2014-10-17 16:00:00,202481588171316,0,1
2014-10-17 16:02:16,2014-10-17 16:02:16,1337,55,1
2014-10-17 16:02:47,2014-10-17 16:02:47,42,101,1
2014-10-17 16:05:03,2014-10-17 16:05:03,202481588171316,0,1
2014-10-17 16:07:16,2014-10-17 16:07:16,1337,88,1
2014-10-17 16:07:47,2014-10-17 16:07:47,42,105,1
2014-10-17 16:11:04,2014-10-17 16:11:04,202481588171316,0,1
2014-10-17 16:12:16,2014-10-17 16:12:16,1337,65,1
2014-10-17 16:12:47,2014-10-17 16:12:47,42,87,1
2014-10-17 16:17:04,2014-10-17 16:17:04,202481588171316,0,1
2014-10-17 16:17:16,2014-10-17 16:17:16,1337,68,1
2014-10-17 16:17:46,2014-10-17 16:17:46,42,106,1
2014-10-17 16:22:16,2014-10-17 16:22:16,1337,84,1
2014-10-17 16:22:47,2014-10-17 16:22:47,42,90,1
2014-10-17 16:23:03,2014-10-17 16:23:03,202481588171316,0,1
2014-10-17 16:27:16,2014-10-17 16:27:16,1337,55,1
2014-10-17 16:27:47,2014-10-17 16:27:47,42,75,1
2014-10-17 16:29:03,2014-10-17 16:29:03,202481588171316,0,1
2014-10-17 16:32:17,2014-10-17 16:32:17,1337,62,1
2014-10-17 16:32:47,2014-10-17 16:32:47,42,101,1
2014-10-17 16:35:03,2014-10-17 16:35:03,202481588171316,0,1
2014-10-17 16:37:17,2014-10-17 16:37:17,1337,65,1
2014-10-17 16:37:47,2014-10-17 16:37:47,42,44,1
2014-10-17 16:37:48,2014-10-17 16:37:48,42,107,1
2014-10-17 16:41:04,2014-10-17 16:41:04,202481588171316,0,1
2014-10-17 16:42:17,2014-10-17 16:42:17,1337,53,1
2014-10-17 16:42:47,2014-10-17 16:42:47,42,104,1
2014-10-17 16:47:03,2014-10-17 16:47:03,202481588171316,0,1
2014-10-17 16:47:17,2014-10-17 16:47:17,1337,51,1
2014-10-17 16:47:48,2014-10-17 16:47:48,42,105,1
2014-10-17 16:52:17,2014-10-17 16:52:17,1337,82,1
2014-10-17 16:52:47,2014-10-17 16:52:47,42,107,1
2014-10-17 16:53:00,2014-10-17 16:53:00,202481588171316,0,1
2014-10-17 16:57:17,2014-10-17 16:57:17,1337,65,1
2014-10-17 16:57:47,2014-10-17 16:57:47,42,96,1
2014-10-17 16:58:04,2014-10-17 16:58:04,202481588171316,0,1
2014-10-17 17:02:17,2014-10-17 17:02:17,1337,66,1
2014-10-17 17:02:47,2014-10-17 17:02:47,42,100,1
2014-10-17 17:04:02,2014-10-17 17:04:02,202481588171316,0,1
2014-10-17 17:07:17,2014-10-17 17:07:17,1337,70,1
2014-10-17 17:07:48,2014-10-17 17:07:48,42,96,1
2014-10-17 17:10:04,2014-10-17 17:10:04,202481588171316,0,1
2014-10-17 17:12:17,2014-10-17 17:12:17,1337,67,1
2014-10-17 17:12:48,2014-10-17 17:12:48,42,108,1
2014-10-17 17:16:04,2014-10-17 17:16:04,202481588171316,0,1
2014-10-17 17:17:17,2014-10-17 17:17:17,1337,73,1
2014-10-17 17:17:48,2014-10-17 17:17:48,42,95,1
2014-10-17 17:22:01,2014-10-17 17:22:01,202481588171316,0,1
2014-10-17 17:22:18,2014-10-17 17:22:18,1337,73,1
2014-10-17 17:22:48,2014-10-17 17:22:48,42,89,1
2014-10-17 17:27:03,2014-10-17 17:27:03,202481588171316,0,1
2014-10-17 17:27:17,2014-10-17 17:27:17,1337,76,1
2014-10-17 17:27:48,2014-10-17 17:27:48,42,102,1
2014-10-17 17:32:18,2014-10-17 17:32:18,1337,70,1
2014-10-17 17:32:48,2014-10-17 17:32:48,42,99,1
2014-10-17 17:33:03,2014-10-17 17:33:03,202481588171316,0,1
2014-10-17 17:37:18,2014-10-17 17:37:18,1337,68,1
2014-10-17 17:37:48,2014-10-17 17:37:48,42,98,1
2014-10-17 17:39:02,2014-10-17 17:39:02,202481588171316,0,1
2014-10-17 17:42:18,2014-10-17 17:42:18,1337,59,1
2014-10-17 17:42:48,2014-10-17 17:42:48,42,108,1
2014-10-17 17:45:03,2014-10-17 17:45:03,202481588171316,0,1
2014-10-17 17:47:18,2014-10-17 17:47:18,1337,77,1
2014-10-17 17:47:48,2014-10-17 17:47:48,42,98,1
2014-10-17 17:51:03,2014-10-17 17:51:03,202481588171316,0,1
2014-10-17 17:52:18,2014-10-17 17:52:18,1337,71,1
2014-10-17 17:52:48,2014-10-17 17:52:48,42,107,1
2014-10-17 17:57:01,2014-10-17 17:57:01,202481588171316,0,1
2014-10-17 17:57:18,2014-10-17 17:57:18,1337,45,1
2014-10-17 17:57:49,2014-10-17 17:57:49,42,72,1
2014-10-17 18:02:03,2014-10-17 18:02:03,202481588171316,0,1
2014-10-17 18:02:18,2014-10-17 18:02:18,1337,64,1
2014-10-17 18:02:49,2014-10-17 18:02:49,42,111,1
2014-10-17 18:07:18,2014-10-17 18:07:18,1337,47,1
2014-10-17 18:07:49,2014-10-17 18:07:49,42,44,1
2014-10-17 18:07:51,2014-10-17 18:07:51,42,92,1
2014-10-17 18:08:04,2014-10-17 18:08:04,202481588171316,0,1
2014-10-17 18:12:18,2014-10-17 18:12:18,1337,85,1
2014-10-17 18:12:49,2014-10-17 18:12:49,42,110,1
2014-10-17 18:14:02,2014-10-17 18:14:02,202481588171316,0,1
2014-10-17 18:17:18,2014-10-17 18:17:18,1337,68,1
2014-10-17 18:17:49,2014-10-17 18:17:49,42,77,1
2014-10-17 18:20:04,2014-10-17 18:20:04,202481588171316,0,1
2014-10-17 18:22:18,2014-10-17 18:22:18,1337,61,1
2014-10-17 18:22:49,2014-10-17 18:22:49,42,92,1
2014-10-17 18:26:11,2014-10-17 18:26:11,202481588171316,0,1
2014-10-17 18:27:19,2014-10-17 18:27:19,1337,63,1
2014-10-17 18:27:54,2014-10-17 18:27:54,42,111,1
2014-10-17 18:32:03,2014-10-17 18:32:03,202481588171316,0,1
2014-10-17 18:32:19,2014-10-17 18:32:19,1337,61,1
2014-10-17 18:32:49,2014-10-17 18:32:49,42,109,1
2014-10-17 18:37:19,2014-10-17 18:37:19,1337,82,1
2014-10-17 18:37:49,2014-10-17 18:37:49,42,99,1
2014-10-17 18:38:04,2014-10-17 18:38:04,202481588171316,0,1
2014-10-17 18:42:19,2014-10-17 18:42:19,1337,68,1
2014-10-17 18:42:49,2014-10-17 18:42:49,42,100,1
2014-10-17 18:44:03,2014-10-17 18:44:03,202481588171316,0,1
2014-10-17 18:47:19,2014-10-17 18:47:19,1337,51,1
2014-10-17 18:47:49,2014-10-17 18:47:49,42,105,1
2014-10-17 18:50:04,2014-10-17 18:50:04,202481588171316,0,1
2014-10-17 18:52:19,2014-10-17 18:52:19,1337,68,1
2014-10-17 18:52:50,2014-10-17 18:52:50,42,91,1
2014-10-17 18:56:03,2014-10-17 18:56:03,202481588171316,0,1
2014-10-17 18:57:19,2014-10-17 18:57:19,1337,54,1
2014-10-17 18:57:50,2014-10-17 18:57:50,42,92,1
2014-10-17 19:02:03,2014-10-17 19:02:03,202481588171316,0,1
2014-10-17 19:02:19,2014-10-17 19:02:19,1337,45,1
2014-10-17 19:02:51,2014-10-17 19:02:51,42,108,1
2014-10-17 19:07:19,2014-10-17 19:07:19,1337,75,1
2014-10-17 19:07:50,2014-10-17 19:07:50,42,89,1
2014-10-17 19:08:03,2014-10-17 19:08:03,202481588171316,0,1
2014-10-17 19:12:19,2014-10-17 19:12:19,1337,73,1
2014-10-17 19:12:50,2014-10-17 19:12:50,42,90,1
2014-10-17 19:14:04,2014-10-17 19:14:04,202481588171316,0,1
2014-10-17 19:17:19,2014-10-17 19:17:19,1337,64,1
2014-10-17 19:17:50,2014-10-17 19:17:50,42,97,1
2014-10-17 19:20:04,2014-10-17 19:20:04,202481588171316,0,1
2014-10-17 19:22:19,2014-10-17 19:22:19,1337,69,1
2014-10-17 19:22:50,2014-10-17 19:22:50,42,104,1
2014-10-17 19:26:04,2014-10-17 19:26:04,202481588171316,0,1
2014-10-17 19:27:19,2014-10-17 19:27:19,1337,68,1
2014-10-17 19:27:50,2014-10-17 19:27:50,42,104,1
2014-10-17 19:32:00,2014-10-17 19:32:00,202481588171316,0,1
2014-10-17 19:32:19,2014-10-17 19:32:19,1337,71,1
2014-10-17 19:32:51,2014-10-17 19:32:51,42,86,1
2014-10-17 19:37:04,2014-10-17 19:37:04,202481588171316,0,1
2014-10-17 19:37:19,2014-10-17 19:37:19,1337,65,1
2014-10-17 19:37:52,2014-10-17 19:37:52,42,102,1
2014-10-17 19:42:20,2014-10-17 19:42:20,1337,72,1
2014-10-17 19:42:51,2014-10-17 19:42:51,42,44,1
2014-10-17 19:42:52,2014-10-17 19:42:52,42,99,1
2014-10-17 19:43:03,2014-10-17 19:43:03,202481588171316,0,1
2014-10-17 19:47:20,2014-10-17 19:47:20,1337,83,1
2014-10-17 19:47:51,2014-10-17 19:47:51,42,97,1
2014-10-17 19:49:03,2014-10-17 19:49:03,202481588171316,0,1
2014-10-17 19:52:20,2014-10-17 19:52:20,1337,68,1
2014-10-17 19:52:50,2014-10-17 19:52:50,42,107,1
2014-10-17 19:55:03,2014-10-17 19:55:03,202481588171316,0,1
2014-10-17 19:57:20,2014-10-17 19:57:20,1337,68,1
2014-10-17 19:57:51,2014-10-17 19:57:51,42,98,1
2014-10-17 20:01:03,2014-10-17 20:01:03,202481588171316,0,1
2014-10-17 20:02:20,2014-10-17 20:02:20,1337,73,1
2014-10-17 20:02:51,2014-10-17 20:02:51,42,102,1
2014-10-17 20:07:04,2014-10-17 20:07:04,202481588171316,0,1
2014-10-17 20:07:20,2014-10-17 20:07:20,1337,70,1
2014-10-17 20:07:51,2014-10-17 20:07:51,42,96,1
2014-10-17 20:12:20,2014-10-17 20:12:20,1337,56,1
2014-10-17 20:12:51,2014-10-17 20:12:51,42,87,1
2014-10-17 20:13:02,2014-10-17 20:13:02,202481588171316,0,1
2014-10-17 20:17:20,2014-10-17 20:17:20,1337,72,1
2014-10-17 20:17:51,2014-10-17 20:17:51,42,93,1
2014-10-17 20:19:04,2014-10-17 20:19:04,202481588171316,0,1
2014-10-17 20:22:20,2014-10-17 20:22:20,1337,58,1
2014-10-17 20:22:51,2014-10-17 20:22:51,42,114,1
2014-10-17 20:25:00,2014-10-17 20:25:00,202481588171316,0,1
2014-10-17 20:27:20,2014-10-17 20:27:20,1337,86,1
2014-10-17 20:27:52,2014-10-17 20:27:52,42,111,1
2014-10-17 20:30:03,2014-10-17 20:30:03,202481588171316,0,1
2014-10-17 20:32:20,2014-10-17 20:32:20,1337,66,1
2014-10-17 20:32:51,2014-10-17 20:32:51,42,98,1
2014-10-17 20:36:03,2014-10-17 20:36:03,202481588171316,0,1
2014-10-17 20:37:21,2014-10-17 20:37:21,1337,68,1
2014-10-17 20:37:51,2014-10-17 20:37:51,42,96,1
2014-10-17 20:42:04,2014-10-17 20:42:04,202481588171316,0,1
2014-10-17 20:42:21,2014-10-17 20:42:21,1337,84,1
2014-10-17 20:42:52,2014-10-17 20:42:52,42,115,1
2014-10-17 20:47:21,2014-10-17 20:47:21,1337,66,1
2014-10-17 20:47:52,2014-10-17 20:47:52,42,80,1
2014-10-17 20:48:02,2014-10-17 20:48:02,202481588171316,0,1
2014-10-17 20:52:21,2014-10-17 20:52:21,1337,85,1
2014-10-17 20:52:52,2014-10-17 20:52:52,42,114,1
2014-10-17 20:54:03,2014-10-17 20:54:03,202481588171316,0,1
2014-10-17 20:57:21,2014-10-17 20:57:21,1337,73,1
2014-10-17 20:57:52,2014-10-17 20:57:52,42,81,1
2014-10-17 21:00:03,2014-10-17 21:00:03,202481588171316,0,1
2014-10-17 21:02:21,2014-10-17 21:02:21,1337,48,1
2014-10-17 21:02:52,2014-10-17 21:02:52,42,85,1
2014-10-17 21:06:01,2014-10-17 21:06:01,202481588171316,0,1
2014-10-17 21:07:21,2014-10-17 21:07:21,1337,63,1
2014-10-17 21:07:52,2014-10-17 21:07:52,42,85,1
2014-10-17 21:11:04,2014-10-17 21:11:04,202481588171316,0,1
2014-10-17 21:12:21,2014-10-17 21:12:21,1337,58,1
2014-10-17 21:12:52,2014-10-17 21:12:52,42,50,1
2014-10-17 21:17:04,2014-10-17 21:17:04,202481588171316,0,1
2014-10-17 21:17:21,2014-10-17 21:17:21,1337,83,1
2014-10-17 21:17:52,2014-10-17 21:17:52,42,99,1
2014-10-17 21:22:21,2014-10-17 21:22:21,1337,84,1
2014-10-17 21:23:03,2014-10-17 21:23:03,202481588171316,0,1
2014-10-17 21:27:22,2014-10-17 21:27:22,1337,59,1
2014-10-17 21:27:52,2014-10-17 21:27:52,42,107,1
2014-10-17 21:29:04,2014-10-17 21:29:04,202481588171316,0,1
2014-10-17 21:32:21,2014-10-17 21:32:21,1337,66,1
2014-10-17 21:32:52,2014-10-17 21:32:52,42,91,1
2014-10-17 21:35:03,2014-10-17 21:35:03,202481588171316,0,1
2014-10-17 21:37:26,2014-10-17 21:37:26,1337,69,1
2014-10-17 21:37:54,2014-10-17 21:37:54,42,109,1
2014-10-17 21:41:09,2014-10-17 21:41:09,202481588171316,0,1
2014-10-17 21:42:27,2014-10-17 21:42:27,1337,73,1
2014-10-17 21:43:00,2014-10-17 21:43:00,42,86,1
2014-10-17 21:47:04,2014-10-17 21:47:04,202481588171316,0,1
2014-10-17 21:47:22,2014-10-17 21:47:22,1337,80,1
2014-10-17 21:47:53,2014-10-17 21:47:53,42,84,1
2014-10-17 21:52:22,2014-10-17 21:52:22,1337,68,1
2014-10-17 21:52:58,2014-10-17 21:52:58,42,80,1
2014-10-17 21:53:04,2014-10-17 21:53:04,202481588171316,0,1
2014-10-17 21:57:22,2014-10-17 21:57:22,1337,81,1
2014-10-17 21:57:53,2014-10-17 21:57:53,42,92,1
2014-10-17 21:59:04,2014-10-17 21:59:04,202481588171316,0,1
2014-10-17 22:02:22,2014-10-17 22:02:22,1337,68,1
2014-10-17 22:02:53,2014-10-17 22:02:53,42,112,1
2014-10-17 22:05:02,2014-10-17 22:05:02,202481588171316,0,1
2014-10-17 22:07:22,2014-10-17 22:07:22,1337,66,1
2014-10-17 22:07:53,2014-10-17 22:07:53,42,116,1
2014-10-17 22:11:00,2014-10-17 22:11:00,202481588171316,0,1
2014-10-17 22:12:22,2014-10-17 22:12:22,1337,68,1
2014-10-17 22:12:53,2014-10-17 22:12:53,42,75,1
2014-10-17 22:16:04,2014-10-17 22:16:04,202481588171316,0,1
2014-10-17 22:17:22,2014-10-17 22:17:22,1337,67,1
2014-10-17 22:17:53,2014-10-17 22:17:53,42,110,1
2014-10-17 22:22:04,2014-10-17 22:22:04,202481588171316,0,1
2014-10-17 22:22:22,2014-10-17 22:22:22,1337,88,1
2014-10-17 22:22:53,2014-10-17 22:22:53,42,100,1
2014-10-17 22:27:22,2014-10-17 22:27:22,1337,55,1
2014-10-17 22:27:54,2014-10-17 22:27:54,42,118,1
2014-10-17 22:28:04,2014-10-17 22:28:04,202481588171316,0,1
2014-10-17 22:32:22,2014-10-17 22:32:22,1337,71,1
2014-10-17 22:32:54,2014-10-17 22:32:54,42,116,1
2014-10-17 22:34:03,2014-10-17 22:34:03,202481588171316,0,1
2014-10-17 22:37:22,2014-10-17 22:37:22,1337,67,1
2014-10-17 22:37:54,2014-10-17 22:37:54,42,117,1
2014-10-17 22:40:04,2014-10-17 22:40:04,202481588171316,0,1
2014-10-17 22:42:22,2014-10-17 22:42:22,1337,88,1
2014-10-17 22:42:54,2014-10-17 22:42:54,42,57,1
2014-10-17 22:46:04,2014-10-17 22:46:04,202481588171316,0,1
2014-10-17 22:47:22,2014-10-17 22:47:22,1337,47,1
2014-10-17 22:47:54,2014-10-17 22:47:54,42,114,1
2014-10-17 22:52:03,2014-10-17 22:52:03,202481588171316,0,1
2014-10-17 22:52:23,2014-10-17 22:52:23,1337,58,1
2014-10-17 22:52:54,2014-10-17 22:52:54,42,115,1
2014-10-17 22:57:23,2014-10-17 22:57:23,1337,89,1
2014-10-17 22:57:54,2014-10-17 22:57:54,42,115,1
2014-10-17 22:58:01,2014-10-17 22:58:01,202481588171316,0,1
2014-10-17 23:02:23,2014-10-17 23:02:23,1337,89,1
2014-10-17 23:02:54,2014-10-17 23:02:54,42,90,1
2014-10-17 23:03:04,2014-10-17 23:03:04,202481588171316,0,1
2014-10-17 23:07:23,2014-10-17 23:07:23,1337,63,1
2014-10-17 23:07:56,2014-10-17 23:07:56,42,112,1
2014-10-17 23:09:03,2014-10-17 23:09:03,202481588171316,0,1
2014-10-17 23:12:23,2014-10-17 23:12:23,1337,57,1
2014-10-17 23:12:54,2014-10-17 23:12:54,42,114,1
2014-10-17 23:15:02,2014-10-17 23:15:02,202481588171316,0,1
2014-10-17 23:17:23,2014-10-17 23:17:23,1337,59,1
2014-10-17 23:17:54,2014-10-17 23:17:54,42,90,1
2014-10-17 23:21:04,2014-10-17 23:21:04,202481588171316,0,1
2014-10-17 23:22:23,2014-10-17 23:22:23,1337,61,1
2014-10-17 23:22:55,2014-10-17 23:22:55,42,116,1
2014-10-17 23:27:03,2014-10-17 23:27:03,202481588171316,0,1
2014-10-17 23:27:23,2014-10-17 23:27:23,1337,63,1
2014-10-17 23:27:55,2014-10-17 23:27:55,42,52,1
2014-10-17 23:32:23,2014-10-17 23:32:23,1337,60,1
2014-10-17 23:32:54,2014-10-17 23:32:54,42,78,1
2014-10-17 23:33:01,2014-10-17 23:33:01,202481588171316,0,1
2014-10-17 23:37:23,2014-10-17 23:37:23,1337,85,1
2014-10-17 23:37:55,2014-10-17 23:37:55,42,85,1
2014-10-17 23:38:04,2014-10-17 23:38:04,202481588171316,0,1
2014-10-17 23:42:23,2014-10-17 23:42:23,1337,82,1
2014-10-17 23:42:55,2014-10-17 23:42:55,42,80,1
2014-10-17 23:44:03,2014-10-17 23:44:03,202481588171316,0,1
2014-10-17 23:47:24,2014-10-17 23:47:24,1337,59,1
2014-10-17 23:47:55,2014-10-17 23:47:55,42,104,1
2014-10-17 23:50:03,2014-10-17 23:50:03,202481588171316,0,1
2014-10-17 23:52:55,2014-10-17 23:52:55,42,109,1
2014-10-17 23:56:03,2014-10-17 23:56:03,202481588171316,0,1
2014-10-17 23:57:23,2014-10-17 23:57:23,1337,73,1
2014-10-17 23:57:55,2014-10-17 23:57:55,42,99,1
2014-10-18 00:02:03,2014-10-18 00:02:03,202481588171316,0,1
2014-10-18 00:02:23,2014-10-18 00:02:23,1337,69,1
2014-10-18 00:02:55,2014-10-18 00:02:55,42,114,1
2014-10-18 00:07:23,2014-10-18 00:07:23,1337,54,1
2014-10-18 00:07:55,2014-10-18 00:07:55,42,56,1
2014-10-18 00:08:01,2014-10-18 00:08:01,202481588171316,0,1
2014-10-18 00:12:23,2014-10-18 00:12:23,1337,75,1
2014-10-18 00:12:55,2014-10-18 00:12:55,42,113,1
2014-10-18 00:13:03,2014-10-18 00:13:03,202481588171316,0,1
2014-10-18 00:17:23,2014-10-18 00:17:23,1337,73,1
2014-10-18 00:17:56,2014-10-18 00:17:56,42,75,1
2014-10-18 00:19:03,2014-10-18 00:19:03,202481588171316,0,1
2014-10-18 00:22:23,2014-10-18 00:22:23,1337,63,1
2014-10-18 00:22:56,2014-10-18 00:22:56,42,95,1
2014-10-18 00:25:03,2014-10-18 00:25:03,202481588171316,0,1
2014-10-18 00:27:24,2014-10-18 00:27:24,1337,55,1
2014-10-18 00:27:56,2014-10-18 00:27:56,42,118,1
2014-10-18 00:31:03,2014-10-18 00:31:03,202481588171316,0,1
2014-10-18 00:32:24,2014-10-18 00:32:24,1337,54,1
2014-10-18 00:32:55,2014-10-18 00:32:55,42,118,1
2014-10-18 00:37:03,2014-10-18 00:37:03,202481588171316,0,1
2014-10-18 00:37:24,2014-10-18 00:37:24,1337,73,1
2014-10-18 00:37:57,2014-10-18 00:37:57,42,109,1
2014-10-18 00:42:24,2014-10-18 00:42:24,1337,70,1
2014-10-18 00:42:56,2014-10-18 00:42:56,42,90,1
2014-10-18 00:43:04,2014-10-18 00:43:04,202481588171316,0,1
2014-10-18 00:47:24,2014-10-18 00:47:24,1337,73,1
2014-10-18 00:47:56,2014-10-18 00:47:56,42,120,1
2014-10-18 00:49:05,2014-10-18 00:49:05,202481588171316,0,1
2014-10-18 00:52:24,2014-10-18 00:52:24,1337,56,1
2014-10-18 00:52:56,2014-10-18 00:52:56,42,117,1
2014-10-18 00:55:04,2014-10-18 00:55:04,202481588171316,0,1
2014-10-18 00:57:24,2014-10-18 00:57:24,1337,74,1
2014-10-18 00:57:56,2014-10-18 00:57:56,42,116,1
2014-10-18 01:01:03,2014-10-18 01:01:03,202481588171316,0,1
2014-10-18 01:02:25,2014-10-18 01:02:25,1337,48,1
2014-10-18 01:02:56,2014-10-18 01:02:56,42,37,1
2014-10-18 01:07:03,2014-10-18 01:07:03,202481588171316,0,1
2014-10-18 01:07:24,2014-10-18 01:07:24,1337,64,1
2014-10-18 01:07:58,2014-10-18 01:07:58,42,98,1
2014-10-18 01:12:24,2014-10-18 01:12:24,1337,73,1
2014-10-18 01:12:56,2014-10-18 01:12:56,42,114,1
2014-10-18 01:13:03,2014-10-18 01:13:03,202481588171316,0,1
2014-10-18 01:17:24,2014-10-18 01:17:24,1337,75,1
2014-10-18 01:17:57,2014-10-18 01:17:57,42,107,1
2014-10-18 01:19:03,2014-10-18 01:19:03,202481588171316,0,1
2014-10-18 01:22:25,2014-10-18 01:22:25,1337,59,1
2014-10-18 01:22:56,2014-10-18 01:22:56,42,117,1
2014-10-18 01:25:04,2014-10-18 01:25:04,202481588171316,0,1
2014-10-18 01:27:25,2014-10-18 01:27:25,1337,59,1
2014-10-18 01:27:57,2014-10-18 01:27:57,42,82,1
2014-10-18 01:31:01,2014-10-18 01:31:01,202481588171316,0,1
2014-10-18 01:32:25,2014-10-18 01:32:25,1337,56,1
2014-10-18 01:32:57,2014-10-18 01:32:57,42,68,1
